user_id,ad_click,article_click,banner_click,banner_video_ad_click,banner_video_click,choice_card_click,clicked_whiteboard_proceed,complete_scheme_profile_click,contact_now_click,jobs_card_click,jobs_options_click,location_details_screen_proceed_click,logout_click,notification_click,scheme_category_click,scheme_click,service_options_click,sub_service_card_click,sub_service_click,verify_otp_click,view_modify_click,article_view,enquiry_successfully,choice_submit_success,engagement_time_msec
215289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,717882
198436,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,9,0,0,0,717691
197247,0,1,0,5,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,42,0,0,0,0,717662
206425,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717659
215698,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,16,0,0,717601
212388,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,717158
197044,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,717097
205026,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,716776
209729,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,2,0,8,8,0,0,716667
195851,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,716616
183872,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,716406
200757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,716098
217974,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,7,8,0,0,715628
201327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,715575
195308,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,715389
191747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,715288
199069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715110
211042,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,2,714908
199077,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,714700
196521,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,714489
193347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,714159
219254,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,714017
203872,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,713965
205834,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,2,0,3,0,0,0,713955
220992,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,713282
215859,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,13,0,0,713279
214333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,713238
216784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,2,3,0,713217
219205,0,1,1,0,4,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,27,0,0,713099
212256,0,0,1,0,0,2,1,0,0,1,3,0,0,1,2,0,1,0,1,0,0,3,0,0,713096
211052,0,0,0,0,0,0,0,1,0,0,16,0,0,0,2,1,0,0,0,0,0,0,0,0,712584
215062,0,0,2,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,9,0,0,712252
193513,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,712190
203826,0,0,0,0,2,0,0,1,0,3,5,1,0,0,0,0,1,0,0,0,6,0,0,0,712087
198219,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,2,1,0,0,0,0,712040
200304,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,711943
191489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,711549
214331,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,19,0,0,711360
193292,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,710945
195102,0,1,0,0,0,0,0,0,0,3,10,0,0,0,2,2,0,0,0,0,0,0,0,0,710805
218600,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,710482
207465,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6,0,0,1,710184
200608,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,710117
190105,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,2,0,3,0,0,0,709167
201313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6,0,0,0,708922
217322,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,708473
212840,0,0,0,0,0,0,1,0,0,0,3,0,1,2,1,0,0,0,0,0,1,3,0,0,708338
191379,0,0,0,0,4,0,0,0,0,0,3,0,0,3,1,1,3,0,3,0,0,0,0,0,708296
212299,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,708226
215999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,708161
207090,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,708123
202930,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,0,0,0,707190
205691,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,707166
220259,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,1,3,0,0,707060
211880,0,1,2,0,0,1,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,17,0,1,706846
185572,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,17,0,0,0,706775
206779,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,706203
219381,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,0,1,0,0,10,0,0,706095
219537,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,0,0,705982
185613,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,6,0,1,0,1,0,0,0,705972
213228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,17,0,0,705953
187029,0,1,0,0,0,0,1,0,0,0,14,1,0,1,1,0,0,0,0,0,0,6,0,0,705941
215195,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,0,1,1,20,0,1,705783
204489,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,705709
202655,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,705707
188536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,704881
205907,0,1,0,0,0,0,2,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,704780
206319,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,9,0,0,0,704003
215816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,703249
216640,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,30,0,0,702953
220968,0,2,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,13,0,0,702735
184747,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,702642
208511,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,702536
202526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,702324
201050,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,702089
188627,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,701741
217065,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,701734
219845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,6,0,0,701702
221575,0,0,0,0,0,0,0,0,0,4,2,2,0,0,1,1,0,0,0,0,11,9,0,0,701233
218694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,701061
193826,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,3,0,0,0,0,0,701058
206225,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,5,0,0,0,701024
219773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,700944
184789,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,700936
187154,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,700877
218437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,700791
213724,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,17,0,0,700569
213000,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,700497
202616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699675
196757,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,1,0,0,0,0,0,699614
216650,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2,0,0,0,0,29,0,0,699595
185980,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,699475
205682,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,699369
208160,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,5,8,0,1,699256
186441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,698965
208521,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,3,6,4,0,0,698785
222002,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,698703
219618,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,3,1,15,0,5,5,0,1,698674
204569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,698186
204326,0,1,0,0,1,0,0,0,0,0,5,1,0,1,0,0,1,0,0,0,3,3,0,0,697463
217608,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0,1,0,5,0,0,1,697460
189214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,697409
201897,0,3,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,697309
195716,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,1,3,0,0,697134
195904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,696950
187217,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,696886
216360,0,1,0,0,0,1,1,0,0,0,3,0,0,0,1,1,1,0,1,0,0,4,0,0,696747
197675,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,4,0,2,0,1,0,0,0,696586
190263,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,696564
189221,0,4,0,0,1,5,1,0,0,0,0,0,0,2,3,2,3,0,5,0,2,0,0,0,696013
210123,0,1,0,0,0,10,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17,0,0,695766
203061,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,695761
194560,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,695703
207687,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,695659
184608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,695630
221509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,695105
190878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,695047
211537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,4,0,0,694985
187463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694984
196834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,693700
185674,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,693627
202167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,693557
221107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,16,0,0,692920
186489,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,692683
191881,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,8,0,0,0,692540
197705,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,692533
190115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,692162
214087,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,2,692017
192317,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,691080
212447,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,14,0,0,690737
209838,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,0,2,690576
212303,0,0,1,0,0,0,0,0,0,5,21,0,0,0,1,1,3,0,5,0,0,6,0,0,690412
207520,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,12,0,0,690361
187690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,690063
210295,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,689774
202358,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,689589
214595,0,0,0,0,0,0,0,0,0,10,6,0,0,0,1,4,0,0,0,0,3,0,0,0,689496
201994,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,8,0,0,0,689277
210988,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,0,1,0,0,8,0,0,689215
219188,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,11,0,0,688974
219005,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,1,0,3,13,0,0,688959
217003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,2,0,0,688925
216849,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,5,9,0,0,688812
221353,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,11,4,0,3,0,0,13,0,0,688735
193864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,688171
204132,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,688146
217324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688023
216511,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,11,0,0,687887
220298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,687825
203282,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,687615
208276,0,1,3,0,0,0,1,0,0,1,4,0,0,1,2,2,0,0,0,0,1,16,0,0,687533
210254,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,687422
214993,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,20,0,0,687346
207666,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4,0,0,0,687149
208043,0,0,9,2,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,1,4,0,0,686951
202040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,2,5,0,0,686533
187518,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,686487
218370,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8,14,0,0,686407
212678,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,686361
222399,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,7,2,0,0,686306
202387,0,0,0,0,3,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,686199
218014,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,5,0,0,685516
215855,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,11,0,0,685385
208219,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,685232
194794,0,2,0,0,1,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,685220
203741,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,685031
207018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,9,0,0,0,684991
207467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,684733
208493,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,2,3,0,0,684584
216352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,683708
213371,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,2,0,1,0,0,2,0,0,683681
213399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,7,0,0,683221
212672,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,683204
215022,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,6,0,0,683180
220540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,683164
198175,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,682969
218708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,682967
205355,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,682810
211456,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,15,0,0,682617
211198,0,1,6,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,3,0,0,12,0,0,682587
200454,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,4,1,7,0,0,0,0,0,682574
205605,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,682120
185401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,682116
202764,0,0,0,0,3,0,0,0,0,1,6,1,0,1,0,0,2,1,1,0,4,0,0,0,681800
217842,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,0,0,681799
206576,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,8,0,0,0,681771
209384,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,6,1,0,0,0,0,4,0,0,681373
184040,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,681212
193857,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,681033
193819,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680963
191507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680853
211805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,680554
191598,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,680336
208601,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,679919
218897,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,18,0,0,679591
187566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679556
208611,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,679552
211326,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,679225
197673,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,679114
191330,0,1,0,0,1,0,0,1,0,1,2,1,4,0,1,0,0,0,0,3,0,0,0,0,679082
208608,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,678855
201774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0,1,0,4,0,0,1,678840
205399,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,4,0,0,0,678668
214920,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,4,5,0,1,678506
216945,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,677874
206230,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,677814
201250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,677689
188385,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,677185
196765,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,7,0,0,0,677145
187550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,677137
188134,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,676824
214104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,3,1,0,676779
209027,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,8,0,0,676392
202401,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,676095
218923,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,0,0,675665
215647,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,3,675231
210264,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,1,0,7,11,0,0,674693
219679,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,9,1,0,674661
197610,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,674614
186903,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673670
221211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,1,0,673588
192975,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,673480
216018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,673334
193686,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,672586
193321,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,0,0,0,672438
210067,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,672069
209839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,671960
198475,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,2,0,1,0,0,0,0,0,671733
191189,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,671731
203920,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,671598
223038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,0,671453
189380,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,671326
191506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,671271
222907,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,4,0,0,671185
209650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,670838
200536,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,670720
221270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,670663
185681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,670522
215658,0,1,3,0,0,1,0,0,0,0,1,3,0,0,1,0,1,0,1,0,7,17,0,0,670473
211893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,670351
216979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,669944
220029,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0,0,669745
196901,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,669619
212246,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,17,0,0,669416
211755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0,669288
191141,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,4,0,0,0,0,0,668819
208625,0,0,1,0,0,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,10,13,0,1,668586
211231,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,1,9,10,0,0,668514
186021,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,668300
207723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,668246
208496,0,2,1,0,0,0,0,0,0,0,2,1,0,0,1,0,3,0,1,0,10,22,0,0,668109
222593,0,0,0,0,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,8,1,0,2,668032
186375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667832
198560,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,5,4,0,0,667726
223209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,667704
